x,y,percent
763.375,1061.18,229.73
774.484,1061.15,231.081
785.393,1058.5,232.432
796.144,1055.29,233.784
808.589,1051.72,237.462
821.095,1048.37,241.141
833.611,1045.06,244.82
846.113,1041.69,248.498
858.579,1038.19,252.177
871,1034.54,255.856
883.36,1030.68,259.535
895.64,1026.59,263.213
907.824,1022.2,266.892
919.881,1017.47,270.571
931.771,1012.35,274.249
943.445,1006.76,277.928
954.83,1000.6,281.607
965.819,993.762,285.285
976.251,986.093,288.964
985.859,977.43,292.643
994.257,967.581,296.321
1000.85,956.471,300
1004.11,948.34,303.226
1006.59,939.921,306.452
1008.4,931.342,309.677
1009.67,922.663,312.903
1010.47,913.929,316.129
1010.88,905.167,319.355
1010.96,896.395,322.581
1010.75,887.626,325.806
1010.28,878.869,329.032
1009.59,870.127,332.258
1008.69,861.402,335.484
1007.62,852.697,338.71
1006.38,844.012,341.935
1004.99,835.351,345.161
1003.47,826.714,348.387
1001.81,818.101,351.613
1000.04,809.511,354.839
998.163,800.945,358.065
996.178,792.401,361.29
994.096,783.882,364.516
991.921,775.388,367.742
989.656,766.916,370.968
987.304,758.464,374.194
984.869,750.035,377.419
982.352,741.631,380.645
979.757,733.256,383.871
977.083,724.907,387.097
974.327,716.58,390.323
971.488,708.276,393.548
968.565,700.001,396.774
965.556,691.765,400
964.134,687.937,398.077
962.714,684.109,396.154
961.294,680.282,394.231
959.872,676.456,392.308
958.445,672.633,390.385
957.011,668.813,388.462
955.568,664.996,386.538
954.113,661.185,384.615
952.644,657.379,382.692
951.158,653.581,380.769
949.652,649.789,378.846
948.124,646.007,376.923
946.571,642.234,375
944.99,638.472,373.077
943.378,634.723,371.154
941.733,630.987,369.231
940.051,627.267,367.308
938.329,623.566,365.385
936.565,619.885,363.462
934.756,616.227,361.538
932.899,612.594,359.615
930.99,608.989,357.692
929.027,605.413,355.769
927.007,601.871,353.846
924.925,598.363,351.923
922.779,594.893,350
920.566,591.463,348.077
918.285,588.079,346.154
915.931,584.743,344.231
913.505,581.462,342.308
911.005,578.238,340.385
908.428,575.075,338.462
905.773,571.978,336.538
903.041,568.949,334.615
900.228,565.993,332.692
897.337,563.113,330.769
894.368,560.314,328.846
891.322,557.599,326.923
888.201,554.971,325
885.006,552.433,323.077
881.74,549.987,321.154
878.406,547.635,319.231
875.006,545.379,317.308
871.544,543.219,315.385
868.022,541.157,313.462
864.446,539.193,311.538
860.818,537.325,309.615
857.142,535.555,307.692
853.421,533.879,305.769
849.659,532.298,303.846
845.864,530.811,301.923
842.026,529.412,300
838.113,520.759,299.13
841.446,510.851,298.261
846.129,501.487,297.391
850.984,492.212,296.522
852.769,482.593,295.652
842.956,485.579,294.783
833.894,490.836,293.913
825.087,496.514,293.043
816.415,502.388,292.174
807.826,508.383,291.304
799.288,514.463,290.435
790.8,520.598,289.565
782.343,526.779,288.696
735.662,561.923,289.826
689.318,597.508,290.957
643.061,633.21,292.087
596.804,668.907,293.217
550.486,704.524,294.348
504.051,739.98,295.478
457.407,775.182,296.609
410.434,809.93,297.739
362.794,843.763,298.87
312.463,873.015,300
303.745,860.185,296.19
310.161,841.816,292.381
318.821,824.357,288.571
328.369,807.364,284.762
338.42,790.663,280.952
348.8,774.166,277.143
359.421,757.811,273.333
370.213,741.58,269.524
381.139,725.445,265.714
392.177,709.379,261.905
403.299,693.374,258.095
414.49,677.416,254.286
425.737,661.491,250.476
437.019,645.594,246.667
448.325,629.714,242.857
459.635,613.84,239.048
470.931,597.954,235.238
482.178,582.031,231.429
493.316,566.034,227.619
504.196,549.864,223.81
513.791,532.941,220
525.885,510.743,217.273
541.6,490.805,214.545
558.512,471.868,211.818
576.092,453.547,209.091
594.121,435.669,206.364
612.489,418.139,203.636
631.132,400.9,200.909
650.012,383.915,198.182
669.093,367.17,195.455
688.368,350.642,192.727
707.825,334.328,190
727.459,318.228,187.273
747.27,302.347,184.545
767.263,286.696,181.818
787.447,271.293,179.091
807.842,256.162,176.364
828.465,241.351,173.636
849.355,226.917,170.909
870.564,212.956,168.182
892.175,199.63,165.455
914.335,187.238,162.727
937.32,176.471,160
946.844,173.025,160.165
956.571,170.275,160.33
966.48,168.24,160.495
976.513,166.933,160.659
986.616,166.354,160.824
996.733,166.485,160.989
1006.82,167.297,161.154
1016.83,168.752,161.319
1026.74,170.805,161.484
1036.52,173.408,161.648
1046.14,176.515,161.813
1055.61,180.079,161.978
1064.92,184.059,162.143
1074.06,188.412,162.308
1083.02,193.099,162.473
1091.83,198.09,162.637
1100.47,203.356,162.802
1108.96,208.866,162.967
1117.3,214.594,163.132
1125.5,220.519,163.297
1133.58,226.617,163.462
1141.54,232.862,163.626
1149.41,239.233,163.791
1157.19,245.697,163.956
1164.95,252.203,164.121
1172.74,258.655,164.286
1180.85,264.706,164.451
1184.63,268.755,164.615
1181.55,273.017,164.78
1176.28,275.06,164.945
1170.77,276.397,165.11
1165.19,277.378,165.275
1159.57,278.133,165.44
1153.94,278.718,165.604
1148.3,279.17,165.769
1142.64,279.507,165.934
1136.99,279.739,166.099
1131.32,279.873,166.264
1125.66,279.907,166.429
1119.99,279.835,166.593
1114.33,279.641,166.758
1108.69,279.298,166.923
1103.04,278.741,167.088
1097.46,277.802,167.253
1092.61,275.294,167.418
1094.35,271.718,167.582
1097.15,268.764,167.747
1100.17,266.048,167.912
1103.31,263.447,168.077
1106.51,260.931,168.242
1109.74,258.48,168.407
1113.01,256.072,168.571
1116.31,253.695,168.736
1119.63,251.347,168.901
1122.97,249.024,169.066
1126.32,246.719,169.231
1129.68,244.432,169.396
1133.05,242.159,169.56
1136.43,239.899,169.725
1139.82,237.649,169.89
1143.21,235.409,170.055
1146.61,233.177,170.22
1150.02,230.949,170.385
1153.42,228.727,170.549
1156.83,226.51,170.714
1160.23,224.291,170.879
1163.64,222.066,171.044
1167.04,219.84,171.209
1170.43,217.591,171.374
1173.79,215.294,171.538
1176.84,213.225,171.703
1180.02,211.333,171.868
1183.29,210.646,172.033
1180.97,213.43,172.198
1177.79,215.294,172.363
1174.17,216.425,172.527
1170.5,217.379,172.692
1166.83,218.304,172.857
1163.16,219.245,173.022
1159.5,220.228,173.187
1155.86,221.275,173.352
1152.24,222.417,173.516
1148.67,223.693,173.681
1145.19,225.167,173.846
1141.85,226.973,174.011
1138.97,229.412,174.176
1137.81,231.147,174.341
1136.88,233.03,174.505
1136.12,234.985,174.67
1135.51,236.983,174.835
1135,239.016,175
1134.61,241.073,175.165
1134.33,243.147,175.33
1134.16,245.233,175.495
1134.12,247.327,175.659
1134.23,249.42,175.824
1134.51,251.497,175.989
1135.02,253.531,176.154
1135.85,255.447,176.319
1137.11,257.111,176.484
1138.85,258.252,176.648
1140.89,258.652,176.813
1142.97,258.412,176.978
1148.87,255.6,177.143
1154.26,251.882,177.308
1159.47,247.884,177.473
1164.58,243.784,177.637
1169.66,239.642,177.802
1174.75,235.503,177.967
1179.87,231.41,178.132
1185.05,227.399,178.297
1190.34,223.513,178.462
1195.75,219.828,178.626
1201.37,216.448,178.791
1207.27,213.588,178.956
1213.56,211.765,179.121
1221.33,211.785,179.286
1228.92,213.525,179.451
1236.17,216.345,179.615
1243.1,219.903,179.78
1249.72,224.038,179.945
1255.99,228.658,180.11
1261.84,233.827,180.275
1266.5,240,180.44
1265.5,242.779,180.604
1263.08,244.682,180.769
1260.35,246.128,180.934
1257.5,247.314,181.099
1254.58,248.318,181.264
1251.62,249.175,181.429
1248.62,249.905,181.593
1245.59,250.516,181.758
1242.54,251.009,181.923
1239.48,251.378,182.088
1236.4,251.613,182.253
1233.31,251.695,182.418
1230.22,251.59,182.582
1227.15,251.249,182.747
1224.14,250.588,182.912
1219.97,248.971,183.077
1215.96,246.982,183.242
1212.05,244.802,183.407
1208.21,242.497,183.571
1204.43,240.093,183.736
1200.71,237.604,183.901
1197.04,235.037,184.066
1193.43,232.387,184.231
1189.9,229.651,184.396
1186.44,226.797,184.56
1183.12,223.794,184.725
1180.04,220.541,184.89
1178.01,216.641,185.055
1181.79,215.294,185.22
1186.93,216.335,185.385
1191.98,217.746,185.549
1196.99,219.291,185.714
1201.97,220.91,185.879
1206.94,222.577,186.044
1211.9,224.275,186.209
1216.86,225.995,186.374
1221.81,227.733,186.538
1226.75,229.483,186.703
1231.69,231.239,186.868
1236.63,233,187.033
1241.56,234.765,187.198
1246.5,236.531,187.363
1251.44,238.295,187.527
1256.38,240.055,187.692
1261.32,241.809,187.857
1266.26,243.556,188.022
1271.21,245.292,188.187
1276.16,247.014,188.352
1281.11,248.721,188.516
1286.08,250.408,188.681
1291.06,252.07,188.846
1296.04,253.699,189.011
1301.04,255.285,189.176
1306.05,256.816,189.341
1311.09,258.266,189.505
1316.16,259.593,189.67
1321.28,260.697,189.835
1326.5,261.176,190
1329.47,258.127,190.165
1327.26,253.654,190.33
1324.18,249.704,190.495
1320.82,245.978,190.659
1317.32,242.391,190.824
1313.72,238.881,190.989
1310.07,235.436,191.154
1306.39,232.04,191.319
1302.68,228.676,191.484
1298.95,225.328,191.648
1295.2,221.99,191.813
1291.46,218.648,191.978
1287.74,215.288,192.143
1284.08,211.866,192.308
1280.61,208.235,192.473
1279.89,207.344,192.637
1279.14,206.482,192.802
1278.34,205.651,192.967
1277.49,204.88,193.132
1276.54,204.249,193.297
1276.33,204.869,193.462
1277.13,205.69,193.626
1278.06,206.356,193.791
1279.07,206.901,193.956
1280.13,207.345,194.121
1281.22,207.693,194.286
1282.34,207.953,194.451
1283.47,208.132,194.615
1284.61,208.235,194.78
1291.13,208.527,194.945
1297.65,208.781,195.11
1304.16,209.028,195.275
1310.68,209.277,195.44
1317.19,209.53,195.604
1323.7,209.794,195.769
1330.21,210.074,195.934
1336.72,210.381,196.099
1343.23,210.746,196.264
1347.6,211.53,196.429
1341.09,211.765,196.593
1333.35,211.883,196.758
1325.62,211.979,196.923
1317.89,212.065,197.088
1310.16,212.144,197.253
1302.43,212.218,197.418
1294.7,212.288,197.582
1286.97,212.355,197.747
1279.24,212.417,197.912
1271.5,212.477,198.077
1263.77,212.534,198.242
1256.04,212.587,198.407
1248.32,212.638,198.571
1240.59,212.685,198.736
1232.85,212.73,198.901
1225.12,212.771,199.066
1217.39,212.809,199.231
1209.66,212.843,199.396
1201.93,212.873,199.56
1194.2,212.899,199.725
1186.47,212.921,199.89
1178.75,212.938,200.055
1171.02,212.949,200.22
1163.28,212.954,200.385
1155.55,212.951,200.549
1147.82,212.94,200.714
1140.09,212.918,200.879
1132.35,212.884,201.044
1124.63,212.832,201.209
1116.89,212.756,201.374
1109.16,212.643,201.538
1101.43,212.457,201.703
1094.03,211.765,201.868
1102.04,210.798,202.033
1110.09,210.148,202.198
1118.16,209.563,202.363
1126.22,209.014,202.527
1134.27,208.489,202.692
1142.34,207.981,202.857
1150.41,207.487,203.022
1158.47,207.005,203.187
1166.53,206.533,203.352
1174.6,206.07,203.516
1182.67,205.614,203.681
1190.74,205.166,203.846
1198.8,204.726,204.011
1206.87,204.292,204.176
1214.93,203.864,204.341
1223,203.443,204.505
1231.07,203.028,204.67
1239.14,202.62,204.835
1247.21,202.218,205
1255.28,201.823,205.165
1263.35,201.435,205.33
1271.42,201.054,205.495
1279.48,200.681,205.659
1287.55,200.317,205.824
1295.62,199.961,205.989
1303.7,199.616,206.154
1311.77,199.282,206.319
1319.84,198.962,206.484
1327.92,198.656,206.648
1335.99,198.37,206.813
1344.07,198.107,206.978
1352.15,197.876,207.143
1360.22,197.69,207.308
1368.3,197.58,207.473
1376.38,197.647,207.637
1380.65,197.8,207.802
1384.92,197.996,207.967
1389.18,198.336,208.132
1389.17,199.867,208.297
1385.01,200.903,208.462
1380.83,201.813,208.626
1376.65,202.688,208.791
1372.46,203.554,208.956
1368.27,204.423,209.121
1364.09,205.297,209.286
1359.91,206.179,209.451
1355.73,207.073,209.615
1351.55,207.98,209.78
1347.37,208.9,209.945
1343.2,209.831,210.11
1339.03,210.776,210.275
1334.87,211.734,210.44
1330.7,212.706,210.604
1326.55,213.691,210.769
1322.39,214.69,210.934
1318.25,215.701,211.099
1314.1,216.727,211.264
1309.95,217.767,211.429
1305.79,218.824,211.593
1298.26,220.754,211.758
1290.73,222.691,211.923
1283.21,224.632,212.088
1275.68,226.575,212.253
1268.16,228.52,212.418
1260.64,230.466,212.582
1253.11,232.412,212.747
1245.59,234.358,212.912
1238.06,236.304,213.077
1230.54,238.249,213.242
1223.01,240.193,213.407
1215.49,242.136,213.571
1207.96,244.078,213.736
1200.44,246.018,213.901
1192.91,247.957,214.066
1185.38,249.895,214.231
1177.85,251.83,214.396
1170.33,253.763,214.56
1162.8,255.694,214.725
1155.27,257.622,214.89
1147.74,259.548,215.055
1140.21,261.472,215.22
1132.68,263.392,215.385
1125.15,265.31,215.549
1117.62,267.224,215.714
1110.09,269.135,215.879
1102.55,271.042,216.044
1095.02,272.946,216.209
1087.48,274.845,216.374
1079.94,276.741,216.538
1072.4,278.631,216.703
1064.86,280.516,216.868
1057.33,282.396,217.033
1049.78,284.27,217.198
1042.24,286.138,217.363
1034.69,287.999,217.527
1027.14,289.853,217.692
1019.59,291.699,217.857
1012.04,293.536,218.022
1004.49,295.362,218.187
996.93,297.179,218.352
989.37,298.982,218.516
981.808,300.772,218.681
974.241,302.545,218.846
966.669,304.301,219.011
959.093,306.034,219.176
951.511,307.741,219.341
943.921,309.415,219.505
936.323,311.047,219.67
928.712,312.623,219.835
921.085,314.118,220
914.143,315.349,219.579
907.209,316.396,219.158
900.215,317.21,218.737
893.204,317.683,218.316
886.17,317.619,217.895
879.213,316.528,217.474
873.38,312.88,217.053
872.994,306.101,216.632
875.203,300,216.211
875.882,302.777,215.789
877.916,305.299,215.368
880.114,307.678,214.947
882.396,309.983,214.526
884.732,312.23,214.105
887.112,314.43,213.684
889.528,316.579,213.263
891.996,318.678,212.842
894.547,320.695,212.421
896.379,321.176,212
894.876,318.897,211.579
893.377,316.625,211.158
891.871,314.357,210.737
890.353,312.094,210.316
888.827,309.838,209.895
887.29,307.587,209.474
885.743,305.345,209.053
884.183,303.111,208.632
882.61,300.882,208.211
881.023,298.662,207.789
879.424,296.454,207.368
877.811,294.258,206.947
876.183,292.077,206.526
874.537,289.91,206.105
872.871,287.757,205.684
871.182,285.621,205.263
869.468,283.503,204.842
867.724,281.409,204.421
865.948,279.343,204
864.133,277.312,203.579
862.271,275.322,203.158
860.351,273.389,202.737
858.357,271.534,202.316
856.262,269.79,201.895
854.026,268.235,201.474
851.582,266.874,201.053
849.043,265.687,200.632
846.434,264.661,200.211
843.769,263.789,199.789
841.059,263.069,199.368
838.315,262.502,198.947
835.543,262.097,198.526
832.75,261.868,198.105
829.948,261.839,197.684
827.153,262.046,197.263
824.391,262.542,196.842
821.724,263.406,196.421
819.27,264.733,196
817.213,266.622,195.579
815.819,269.03,195.158
815.203,271.765,194.737
815.015,278.467,194.316
815.195,285.173,193.895
815.603,291.862,193.474
816.217,298.542,193.053
817.042,305.193,192.632
818.1,311.815,192.211
819.429,318.386,191.789
821.091,324.882,191.368
823.184,331.256,190.947
825.863,337.406,190.526
829.384,343.092,190.105
834.159,347.759,189.684
840.354,350.147,189.263
846.967,349.412,188.842
855.395,345.232,188.421
863.102,339.794,188
870.4,333.839,187.579
877.462,327.581,187.158
884.353,321.139,186.737
891.115,314.579,186.316
897.793,307.926,185.895
904.413,301.201,185.474
910.984,294.432,185.053
917.519,287.638,184.632
924.032,280.829,184.211
930.537,274.015,183.789
937.049,267.202,183.368
943.583,260.401,182.947
950.149,253.628,182.526
956.759,246.905,182.105
963.436,240.25,181.684
970.211,233.688,181.263
977.118,227.276,180.842
984.233,221.085,180.421
991.673,215.294,180
1001.5,208.605,179.759
1011.73,202.532,179.518
1022.48,197.481,179.277
1033.85,194.01,179.036
1045.6,192.303,178.795
1057.46,191.508,178.554
1069.32,190.588,178.313
1075.5,190.123,178.072
1081.7,189.913,177.831
1087.91,189.903,177.59
1094.11,190.054,177.349
1100.31,190.337,177.108
1106.5,190.729,176.867
1112.68,191.213,176.627
1118.86,191.774,176.386
1125.04,192.4,176.145
1131.2,193.079,175.904
1137.36,193.801,175.663
1143.52,194.557,175.422
1149.68,195.335,175.181
1155.83,196.123,174.94
1162,196.903,174.699
1168.14,197.647,174.458
1172,198.162,174.217
1175.82,198.814,173.976
1179.61,199.616,173.735
1183.37,200.572,173.494
1187.09,201.668,173.253
1190.78,202.874,173.012
1194.45,204.132,172.771
1198.14,205.349,172.53
1201.86,206.431,172.289
1205.64,207.296,172.048
1209.47,207.902,171.807
1213.33,208.243,171.566
1217.2,208.342,171.325
1221.09,208.235,171.084
1225.55,207.846,170.843
1229.99,207.253,170.602
1234.4,206.544,170.361
1238.81,205.755,170.12
1243.21,204.91,169.88
1247.6,204.02,169.639
1251.98,203.095,169.398
1256.35,202.141,169.157
1260.72,201.164,168.916
1265.08,200.166,168.675
1269.44,199.15,168.434
1273.8,198.116,168.193
1278.15,197.069,167.952
1282.5,196.012,167.711
1286.85,194.946,167.47
1291.2,193.87,167.229
1295.54,192.793,166.988
1299.89,191.715,166.747
1304.24,190.655,166.506
1305.79,190.588,166.265
1299.93,192.29,166.033
1294.06,193.88,165.801
1288.17,195.444,165.569
1282.28,196.991,165.337
1276.39,198.53,165.105
1270.49,200.061,164.873
1264.59,201.59,164.641
1258.69,203.115,164.409
1252.79,204.637,164.177
1246.9,206.156,163.945
1241,207.677,163.713
1235.1,209.197,163.481
1229.2,210.717,163.249
1223.3,212.239,163.017
1217.4,213.761,162.784
1211.51,215.286,162.552
1205.61,216.813,162.32
1199.72,218.342,162.088
1193.82,219.876,161.856
1187.92,221.417,161.624
1182.03,222.964,161.392
1176.14,224.519,161.16
1170.25,226.085,160.928
1164.37,227.669,160.696
1158.5,229.28,160.464
1152.64,230.944,160.232
1146.97,232.941,160
1157.17,231.052,160.225
1167.3,228.748,160.449
1177.42,226.396,160.674
1187.54,224.031,160.899
1197.65,221.67,161.124
1207.78,219.32,161.348
1217.9,216.992,161.573
1228.03,214.691,161.798
1238.16,212.424,162.022
1248.31,210.198,162.247
1258.47,208.022,162.472
1268.65,205.909,162.697
1278.84,203.881,162.921
1289.05,201.963,163.146
1299.29,200.201,163.371
1309.57,198.687,163.596
1319.91,197.647,163.82
1324.62,197.452,164.045
1329.33,197.433,164.27
1334.03,197.594,164.494
1338.73,197.941,164.719
1343.41,198.481,164.944
1348.06,199.22,165.169
1352.67,200.168,165.393
1357.23,201.336,165.618
1361.73,202.737,165.843
1366.13,204.389,166.067
1370.43,206.325,166.292
1374.56,208.59,166.517
1378.43,211.267,166.742
1381.8,214.543,166.966
1383.44,218.824,167.191
1381.15,221.02,167.416
1378.2,222.411,167.64
1375.16,223.56,167.865
1372.06,224.585,168.09
1368.94,225.528,168.315
1365.82,226.414,168.539
1362.67,227.262,168.764
1359.52,228.078,168.989
1356.36,228.868,169.213
1353.2,229.638,169.438
1350.03,230.392,169.663
1346.86,231.132,169.888
1343.69,231.863,170.112
1340.51,232.587,170.337
1337.33,233.306,170.562
1334.15,234.023,170.787
1330.98,234.74,171.011
1327.8,235.462,171.236
1324.63,236.193,171.461
1321.46,236.944,171.685
1318.3,237.732,171.91
1315.16,238.602,172.135
1312.85,240,172.36
1316.81,240.229,172.584
1320.77,240.127,172.809
1324.73,239.943,173.034
1328.69,239.713,173.258
1332.65,239.452,173.483
1336.61,239.168,173.708
1340.57,238.864,173.933
1344.52,238.545,174.157
1348.47,238.212,174.382
1352.42,237.866,174.607
1356.38,237.507,174.831
1360.33,237.136,175.056
1364.27,236.754,175.281
1368.22,236.36,175.506
1372.17,235.953,175.73
1376.11,235.535,175.955
1380.05,235.102,176.18
1383.99,234.655,176.404
1387.93,234.19,176.629
1391.88,233.705,176.854
1395.81,233.197,177.079
1399.74,232.659,177.303
1403.67,232.08,177.528
1407.58,231.438,177.753
1411.47,230.68,177.978
1415.2,229.412,178.202
1409.77,227.566,178.427
1403.68,226.847,178.652
1397.56,226.28,178.876
1391.44,225.776,179.101
1385.32,225.298,179.326
1379.18,224.824,179.551
1373.06,224.341,179.775
1366.95,223.836,180
1360.84,223.292,180.225
1354.73,222.691,180.449
1348.63,222.011,180.674
1342.54,221.209,180.899
1336.48,220.211,181.124
1330.5,218.824,181.348
1327.67,217.94,181.573
1324.88,216.961,181.798
1322.12,215.886,182.022
1319.41,214.714,182.247
1316.73,213.445,182.472
1314.11,212.078,182.697
1311.54,210.609,182.921
1309.04,209.034,183.146
1306.6,207.349,183.371
1304.26,205.55,183.596
1302.02,203.624,183.82
1299.91,201.549,184.045
1297.98,199.3,184.27
1296.34,196.841,184.494
1295.2,194.118,184.719
1295.62,191.335,184.944
1297.37,189.062,185.169
1299.57,187.202,185.393
1301.95,185.585,185.618
1304.43,184.121,185.843
1306.96,182.763,186.067
1309.53,181.481,186.292
1312.13,180.243,186.517
1314.75,179.027,186.742
1317.35,177.808,186.966
1319.91,176.471,187.191
1320.31,176.235,187.416
1320.71,176.017,187.64
1321.13,175.817,187.865
1321.55,175.639,188.09
1321.99,175.489,188.315
1322.44,175.373,188.539
1322.89,175.301,188.764
1323.35,175.288,188.989
1323.8,175.351,189.213
1324.22,175.517,189.438
1324.57,175.817,189.663
1324.68,176.248,189.888
1324.36,176.531,190.112
1323.91,176.471,190.337
1320.8,174.501,190.562
1317.19,173.612,190.787
1313.5,173.173,191.011
1309.79,172.941,191.236
1306.6,172.788,191.461
1303.4,172.619,191.685
1300.2,172.448,191.91
1297,172.278,192.135
1293.81,172.115,192.36
1290.61,171.958,192.584
1287.41,171.811,192.809
1284.21,171.676,193.034
1281.01,171.555,193.258
1277.82,171.448,193.483
1274.62,171.36,193.708
1271.42,171.292,193.933
1268.22,171.249,194.157
1265.02,171.233,194.382
1261.82,171.252,194.607
1258.62,171.312,194.831
1255.42,171.424,195.056
1252.23,171.603,195.281
1249.04,171.876,195.506
1245.86,172.288,195.73
1242.73,172.941,195.955
1241.17,173.484,196.18
1239.78,174.33,196.404
1238.85,175.659,196.629
1238.7,177.279,196.854
1239.09,178.877,197.079
1239.69,180.412,197.303
1240.35,181.921,197.528
1240.97,183.439,197.753
1241.46,185.003,197.978
1241.69,186.628,198.202
1241.49,188.249,198.427
1240.77,189.714,198.652
1239.64,190.911,198.876
1238.3,191.844,199.101
1236.84,192.586,199.326
1235.31,193.189,199.551
1233.75,193.692,199.775
1232.14,194.118,200
1227.24,195.204,202.083
1222.29,196.143,204.167
1217.34,196.978,206.25
1212.37,197.737,208.333
1207.39,198.434,210.417
1202.4,199.079,212.5
1197.41,199.678,214.583
1192.42,200.236,216.667
1187.42,200.757,218.75
1182.41,201.243,220.833
1177.4,201.696,222.917
1172.39,202.117,225
1167.38,202.507,227.083
1162.37,202.867,229.167
1157.36,203.196,231.25
1152.34,203.496,233.333
1147.32,203.765,235.417
1142.29,204.003,237.5
1137.27,204.209,239.583
1132.24,204.381,241.667
1127.22,204.519,243.75
1122.19,204.621,245.833
1117.17,204.684,247.917
1112.14,204.706,250
1102.24,204.615,249.143
1092.33,204.359,248.286
1082.43,203.965,247.429
1072.53,203.451,246.571
1062.63,202.838,245.714
1052.75,202.14,244.857
1042.86,201.373,244
1032.99,200.549,243.143
1023.11,199.68,242.286
1013.24,198.778,241.429
1003.37,197.852,240.571
993.507,196.913,239.714
983.641,195.972,238.857
973.775,195.036,238
963.909,194.118,237.143
955.964,193.358,236.286
948.014,192.546,235.429
940.065,191.693,234.571
932.121,190.806,233.714
924.181,189.892,232.857
916.245,188.957,232
908.312,188.005,231.143
900.38,187.041,230.286
892.449,186.07,229.429
884.518,185.095,228.571
876.586,184.122,227.714
868.653,183.155,226.857
860.721,182.199,226
852.787,181.26,225.143
844.848,180.343,224.286
836.906,179.458,223.429
828.962,178.613,222.571
821.011,177.821,221.714
813.051,177.098,220.857
805.085,176.471,220
799.174,176.133,219.231
793.261,175.953,218.462
787.343,175.917,217.692
781.425,176.009,216.923
775.51,176.215,216.154
769.602,176.517,215.385
763.697,176.897,214.615
757.792,177.335,213.846
751.89,177.805,213.077
745.993,178.272,212.308
740.087,178.691,211.538
734.176,178.984,210.769
728.258,179.016,210
722.368,178.478,209.231
716.85,176.471,208.462
714.228,172.029,207.692
714.273,166.761,206.923
715.607,161.643,206.154
717.678,156.779,205.385
720.286,152.174,204.615
723.344,147.857,203.846
726.826,143.875,203.077
730.738,140.312,202.308
735.095,137.321,201.538
739.915,135.136,200.769
745.085,134.118,200
757.24,135.988,197.895
768.861,140.167,195.789
780.162,145.15,193.684
791.321,150.457,191.579
802.445,155.822,189.474
813.648,161.024,187.368
825.051,165.758,185.263
836.85,169.412,183.158
859.033,173.565,181.053
881.533,172.506,178.947
903.909,169.412,176.842
926.649,166.216,174.737
949.37,162.932,172.632
972.052,159.402,170.526
994.682,155.527,168.421
1017.23,151.208,166.316
1039.66,146.323,164.211
1061.93,140.706,162.105
1083.91,134.118,160
1101.94,127.73,158
1119.74,120.721,156
1137.35,113.251,154
1154.8,105.419,152
1172.11,97.2845,150
1189.31,88.8852,148
1206.37,80.2571,146
1223.34,71.398,144
1240.16,62.3133,142
1256.85,52.9411,140
1263.43,48.9271,140.187
1269.73,44.5418,140.374
1275.66,39.6578,140.561
1281.01,34.1336,140.748
1285.41,27.839,140.935
1288.57,20.8371,141.121
1292.14,14.1176,141.308
1293.34,12.9468,141.495
1293.02,12.6286,141.682
1291.82,13.7996,141.869
1290.87,15.1874,142.056
1290.29,16.7662,142.243
1290.3,18.4382,142.43
1290.99,19.9576,142.617
1292.14,21.1764,142.804
1294.86,23.5187,142.991
1297.54,25.9053,143.178
1300.23,28.2756,143.364
1302.97,30.6016,143.551
1305.74,32.8639,143.738
1308.59,35.053,143.925
1311.5,37.1469,144.112
1314.5,39.1211,144.299
1317.58,40.9488,144.486
1320.76,42.5965,144.673
1324.06,44.0155,144.86
1327.47,45.1378,145.047
1330.97,45.8823,145.234
1336.72,46.2086,145.421
1342.47,45.6873,145.607
1348.15,44.6054,145.794
1353.75,43.1952,145.981
1359.31,41.6289,146.168
1364.86,40.037,146.355
1370.43,38.5237,146.542
1376.05,37.1774,146.729
1381.72,36.0779,146.916
1387.44,35.2941,147.103
1392.59,34.8353,147.29
1397.77,34.4918,147.477
1402.95,34.2222,147.664
1408.13,34.0029,147.85
1413.31,33.8195,148.037
1418.5,33.6623,148.224
1423.68,33.5236,148.411
1428.86,33.3972,148.598
1434.04,33.277,148.785
1439.23,33.1565,148.972
1444.41,33.028,149.159
1449.59,32.8801,149.346
1454.77,32.6925,149.533
1459.95,32.4167,149.72
1465.09,31.7647,149.907
1464.08,29.5578,150.093
1460.48,28.4145,150.28
1456.8,27.5925,150.467
1453.08,26.94,150.654
1449.34,26.4077,150.841
1445.59,25.9687,151.028
1441.83,25.6088,151.215
1438.07,25.3183,151.402
1434.3,25.0895,151.589
1430.53,24.9175,151.776
1426.76,24.7984,151.963
1422.99,24.7286,152.15
1419.2,24.7058,152.336
1413.84,24.7701,152.523
1408.47,24.9225,152.71
1403.12,25.1291,152.897
1397.76,25.3727,153.084
1392.41,25.6436,153.271
1387.05,25.9346,153.458
1381.7,26.2407,153.645
1376.35,26.5589,153.832
1370.99,26.8866,154.019
1365.63,27.2212,154.206
1360.28,27.5607,154.393
1354.93,27.9034,154.579
1349.58,28.2477,154.766
1344.23,28.5923,154.953
1338.88,28.9359,155.14
1333.53,29.2772,155.327
1328.18,29.6146,155.514
1322.83,29.9463,155.701
1317.48,30.2707,155.888
1312.12,30.5856,156.075
1306.77,30.8882,156.262
1301.42,31.1752,156.449
1296.06,31.4426,156.636
1290.7,31.6841,156.822
1285.34,31.8912,157.009
1279.98,32.0502,157.196
1274.62,32.1368,157.383
1269.26,32.0987,157.57
1263.91,31.7647,157.757
